29.00000  	3.72759  	4.42913  	16.20321  
29.25000  	3.72644  	4.48108  	16.38988  
29.50000  	3.72415  	4.53519  	16.26404  
29.75000  	3.72271  	4.58838  	16.08953  
30.00000  	3.71045  	4.64698  	16.44791  
30.25000  	3.70666  	4.70955  	16.26542  
30.50000  	3.69657  	4.76984  	16.36849  
30.75000  	3.69336  	4.83395  	16.45553  
31.00000  	3.68987  	4.90221  	16.12814  
31.25000  	3.68837  	4.97066  	16.31293  
31.50000  	3.68206  	5.04091  	16.24252  
31.75000  	3.68355  	5.10992  	16.43828  
32.00000  	3.67715  	5.17987  	16.34684  
32.25000  	3.67569  	5.25268  	16.63714  
32.50000  	3.66644  	5.32805  	16.40082  
32.75000  	3.64938  	5.40920  	16.72399  
33.00000  	3.64114  	5.49400  	16.53942  
33.25000  	3.63435  	5.57836  	16.57072  
33.50000  	3.62990  	5.66549  	16.43621  
33.75000  	3.62706  	5.75805  	16.43134  
34.00000  	3.62805  	5.84732  	16.15435  
34.25000  	3.61800  	5.94248  	16.08902  
34.50000  	3.61294  	6.04023  	16.42783  
34.75000  	3.61352  	6.13993  	16.20586  
35.00000  	3.61473  	6.24143  	16.40755  
35.25000  	3.60920  	6.35164  	16.61017  
35.50000  	3.60538  	6.46199  	16.25437  
35.75000  	3.60173  	6.57400  	16.53833  
36.00000  	3.59800  	6.69207  	16.42039  
36.25000  	3.58600  	6.80641  	16.49239  
36.50000  	3.58553  	6.92878  	16.43110  
36.75000  	3.58171  	7.05328  	16.68499  
37.00000  	3.57752  	7.17584  	16.66934  
37.25000  	3.57179  	7.30072  	16.74331  
37.50000  	3.56333  	7.43683  	16.48287  
37.75000  	3.56105  	7.57168  	16.58497  
38.00000  	3.55663  	7.70409  	16.64126  
38.25000  	3.54266  	7.84362  	16.67199  
38.50000  	3.53907  	7.99080  	16.27058  
38.75000  	3.53611  	8.13532  	16.46225  
39.00000  	3.52894  	8.29371  	16.66439  
39.25000  	3.52453  	8.44244  	16.49792  
39.50000  	3.52155  	8.61085  	16.47315  
39.75000  	3.51650  	8.76559  	16.72903  
40.00000  	3.51228  	8.92889  	16.67115  
40.25000  	3.51117  	9.09331  	16.90301  
40.50000  	3.50839  	9.26221  	16.90946  
40.75000  	3.50343  	9.43541  	17.01644  
41.00000  	3.49745  	9.61601  	16.90859  
41.25000  	3.49372  	9.80687  	16.99410  
41.50000  	3.48605  	9.99744  	17.17907  
41.75000  	3.47693  	10.19332  	17.26763  
42.00000  	3.46697  	10.38520  	17.28241  
42.25000  	3.45771  	10.58014  	17.15684  
42.50000  	3.45415  	10.78342  	17.13734  
42.75000  	3.45300  	10.99049  	17.33534  
43.00000  	3.45407  	11.19572  	17.04995  
43.25000  	3.45326  	11.40745  	17.27591  
43.50000  	3.45361  	11.60600  	17.39277  
43.75000  	3.44900  	11.79101  	17.52817  
44.00000  	3.44604  	11.96466  	17.32403  
44.25000  	3.44613  	12.14655  	17.45116  
44.50000  	3.44559  	12.33191  	17.31906  
44.75000  	3.44119  	12.53761  	17.54105  
45.00000  	3.43259  	12.75621  	17.48392  
45.25000  	3.42535  	12.99657  	17.63316  
45.50000  	3.41994  	13.22135  	17.66225  
45.75000  	3.41745  	13.47060  	17.45080  
46.00000  	3.41256  	13.71981  	17.76620  
46.25000  	3.41296  	13.98977  	17.49605  
46.50000  	3.41103  	14.24539  	17.55249  
46.75000  	3.40023  	14.50938  	17.41963  
47.00000  	3.39769  	14.78466  	17.57444  
47.25000  	3.38762  	15.06354  	17.52020  
47.50000  	3.38396  	15.33522  	17.75977  
47.75000  	3.37512  	15.60660  	17.81234  
48.00000  	3.37162  	15.90272  	17.82137  
48.25000  	3.37369  	16.19187  	17.80909  
48.50000  	3.36403  	16.48197  	17.82136  
48.75000  	3.36454  	16.76364  	17.73960  
49.00000  	3.36267  	17.06097  	17.60690  
49.25000  	3.36065  	17.35767  	17.70124  
49.50000  	3.35728  	17.61890  	17.75205  
49.75000  	3.34277  	17.78533  	17.70662  
50.00000  	3.33879  	17.91832  	17.56153  
50.25000  	3.33794  	18.06504  	17.65270  
50.50000  	3.33160  	18.25907  	17.73220  
50.75000  	3.32050  	18.50677  	17.85140  
51.00000  	3.31683  	18.79087  	17.99403  
51.25000  	3.30094  	19.09673  	17.97710  
51.50000  	3.29661  	19.41671  	17.83149  
51.75000  	3.29180  	19.72079  	18.00928  
52.00000  	3.27747  	20.01057  	18.03081  
52.25000  	3.26616  	20.31408  	17.61317  
52.50000  	3.25218  	20.61221  	17.96176  
52.75000  	3.24616  	20.92535  	18.14042  
53.00000  	3.23936  	21.24414  	17.76380  
53.25000  	3.23420  	21.56674  	17.85502  
53.50000  	3.22325  	21.89210  	17.67639  
53.75000  	3.21696  	22.21115  	18.05563  
54.00000  	3.21099  	22.53145  	18.11585  
54.25000  	3.20491  	22.85993  	17.86415  
54.50000  	3.19603  	23.18475  	17.95586  
54.75000  	3.17747  	23.51741  	17.86865  
55.00000  	3.16716  	23.84336  	18.04623  
55.25000  	3.15646  	24.16004  	18.10506  
55.50000  	3.14831  	24.48122  	18.11127  
55.75000  	3.14841  	24.80292  	17.58027  
56.00000  	3.14139  	25.12603  	17.98627  
56.25000  	3.13759  	25.44252  	18.03214  
56.50000  	3.13370  	25.76099  	18.19816  
56.75000  	3.12588  	26.07022  	18.14828  
57.00000  	3.11916  	26.37507  	18.20570  
57.25000  	3.10695  	26.66159  	18.20959  
57.50000  	3.10191  	26.95213  	18.32998  
57.75000  	3.09475  	27.23244  	18.07675  
58.00000  	3.08601  	27.48374  	18.15458  
58.25000  	3.07488  	27.69933  	18.29610  
58.50000  	3.06624  	27.90056  	18.17950  
58.75000  	3.05794  	28.08936  	18.11047  
59.00000  	3.05766  	28.30250  	18.42774  
59.25000  	3.05200  	28.53813  	18.08449  
59.50000  	3.05205  	28.79203  	18.21842  
59.75000  	3.04635  	29.06616  	18.32409  
60.00000  	3.03823  	29.34935  	18.65927  
60.25000  	3.02909  	29.64397  	18.12717  
60.50000  	3.02834  	29.93546  	18.39046  
60.75000  	3.02142  	30.21298  	18.37814  
61.00000  	3.01114  	30.49245  	18.25285  
61.25000  	3.01405  	30.76852  	18.38123  
61.50000  	3.02578  	31.05465  	18.45766  
61.75000  	3.02214  	31.33237  	17.90964  
62.00000  	3.02041  	31.62903  	18.60876  
62.25000  	3.01210  	31.92783  	18.64690  
62.50000  	2.98422  	32.21600  	18.50075  
62.75000  	2.94065  	32.49503  	18.43432  
63.00000  	2.90553  	32.74777  	18.36487  
63.25000  	2.88311  	33.01892  	18.28578  
63.50000  	2.85295  	33.26442  	18.73826  
63.75000  	2.83624  	33.50115  	18.81015  
64.00000  	2.81704  	33.76123  	18.82265  
64.25000  	2.80029  	34.00511  	18.77391  
64.50000  	2.78996  	34.18891  	18.74526  
64.75000  	2.78632  	34.26714  	18.56427  
65.00000  	2.77075  	34.30695  	18.61441  
65.25000  	2.77029  	34.36815  	18.29042  
65.50000  	2.76983  	34.47769  	18.45342  
65.75000  	2.75931  	34.61760  	18.41793  
