0	4.04456
0.25	4.01771
0.5	4.01653
0.75	4.01565
1	4.02793
1.25	4.04341
1.5	4.05829
1.75	4.0719
2	4.0859
2.25	4.09338
2.5	4.09797
2.75	4.10424
3	4.1082
3.25	4.104
3.5	4.09851
3.75	4.0939
4	4.08352
4.25	4.07608
4.5	4.07299
4.75	4.06219
5	4.05258
5.25	4.04227
5.5	4.02962
5.75	4.01811
6	4.00629
6.25	3.9992
6.5	3.97903
6.75	3.95691
7	3.94708
7.25	3.93919
7.5	3.92942
7.75	3.92022
8	3.91295
8.25	3.89804
8.5	3.89141
8.75	3.88182
9	3.86871
9.25	3.86059
9.5	3.85838
9.75	3.85323
10	3.85296
10.25	3.84609
10.5	3.83978
10.75	3.83455
11	3.81954
11.25	3.81401
11.5	3.80723
11.75	3.79842
12	3.79388
12.25	3.79173
12.5	3.78781
12.75	3.78608
13	3.78243
13.25	3.78039
13.5	3.77598
13.75	3.77727
14	3.77569
14.25	3.77024
14.5	3.77141
14.75	3.77025
15	3.77267
15.25	3.76651
15.5	3.76195
15.75	3.75611
16	3.75254
16.25	3.75464
16.5	3.75751
16.75	3.76129
17	3.76399
17.25	3.76164
17.5	3.75744
17.75	3.76228
18	3.76104
18.25	3.76348
18.5	3.76392
18.75	3.76629
19	3.77093
19.25	3.76811
19.5	3.7717
19.75	3.76699
20	3.77047
20.25	3.76987
20.5	3.76889
20.75	3.76937
21	3.77079
21.25	3.77397
21.5	3.77473
21.75	3.77427
22	3.78047
22.25	3.78358
22.5	3.78322
22.75	3.78176
23	3.78089
23.25	3.78514
23.5	3.78164
23.75	3.78044
24	3.77775
24.25	3.78361
24.5	3.78888
24.75	3.78679
25	3.78804
25.25	3.78397
25.5	3.76983
25.75	3.77354
26	3.77384
26.25	3.77328
26.5	3.7794
26.75	3.77939
27	3.77165
27.25	3.7645
27.5	3.758
27.75	3.75947
28	3.75235
28.25	3.72884
28.5	3.73516
28.75	3.73356
29	3.72759
29.25	3.72644
29.5	3.72415
29.75	3.72271
30	3.71045
30.25	3.70666
30.5	3.69657
30.75	3.69336
31	3.68987
31.25	3.68837
31.5	3.68206
31.75	3.68355
32	3.67715
32.25	3.67569
32.5	3.66644
32.75	3.64938
33	3.64114
33.25	3.63435
33.5	3.6299
33.75	3.62706
34	3.62805
34.25	3.618
34.5	3.61294
34.75	3.61352
35	3.61473
35.25	3.6092
35.5	3.60538
35.75	3.60173
36	3.598
36.25	3.586
36.5	3.58553
36.75	3.58171
37	3.57752
37.25	3.57179
37.5	3.56333
37.75	3.56105
38	3.55663
38.25	3.54266
38.5	3.53907
38.75	3.53611
39	3.52894
39.25	3.52453
39.5	3.52155
39.75	3.5165
40	3.51228
40.25	3.51117
40.5	3.50839
40.75	3.50343
41	3.49745
41.25	3.49372
41.5	3.48605
41.75	3.47693
42	3.46697
42.25	3.45771
42.5	3.45415
42.75	3.453
43	3.45407
43.25	3.45326
43.5	3.45361
43.75	3.449
44	3.44604
44.25	3.44613
44.5	3.44559
44.75	3.44119
45	3.43259
45.25	3.42535
45.5	3.41994
45.75	3.41745
46	3.41256
46.25	3.41296
46.5	3.41103
46.75	3.40023
47	3.39769
47.25	3.38762
47.5	3.38396
47.75	3.37512
48	3.37162
48.25	3.37369
48.5	3.36403
48.75	3.36454
49	3.36267
49.25	3.36065
49.5	3.35728
49.75	3.34277
50	3.33879
50.25	3.33794
50.5	3.3316
50.75	3.3205
51	3.31683
51.25	3.30094
51.5	3.29661
51.75	3.2918
52	3.27747
52.25	3.26616
52.5	3.25218
52.75	3.24616
53	3.23936
53.25	3.2342
53.5	3.22325
53.75	3.21696
54	3.21099
54.25	3.20491
54.5	3.19603
54.75	3.17747
55	3.16716
55.25	3.15646
55.5	3.14831
55.75	3.14841
56	3.14139
56.25	3.13759
56.5	3.1337
56.75	3.12588
57	3.11916
57.25	3.10695
57.5	3.10191
57.75	3.09475
58	3.08601
58.25	3.07488
58.5	3.06624
58.75	3.05794
59	3.05766
59.25	3.052
59.5	3.05205
59.75	3.04635
60	3.03823
60.25	3.02909
60.5	3.02834
60.75	3.02142
61	3.01114
61.25	3.01405
61.5	3.02578
61.75	3.02214
62	3.02041
62.25	3.0121
62.5	2.98422
62.75	2.94065
63	2.90553
63.25	2.88311
63.5	2.85295
63.75	2.83624
64	2.81704
64.25	2.80029
64.5	2.78996
64.75	2.78632
65	2.77075
65.25	2.77029
65.5	2.76983
65.75	2.75931
66	2.73537
66.25	2.73929
66.5	2.7417
66.75	2.74882
67	2.74929
67.25	2.74609
67.5	2.74711
67.75	2.74072
68	2.73999
68.25	2.73814
68.5	2.73205
68.75	2.7358
69	2.73843
69.25	2.73921
69.5	2.73422
69.75	2.72716
70	2.72657
70.25	2.74407
70.5	2.77556
70.75	2.80785
71	2.83515
71.25	2.86625
71.5	2.89003
71.75	2.9175
72	2.94644
72.25	2.9872
72.5	3.02062
72.75	3.06198
73	3.12149
73.25	3.17428
73.5	3.24534
73.75	3.32682
74	3.41875
74.25	3.52319
74.5	3.62923
74.75	3.74347
75	3.85404
75.25	3.95206
75.5	4.05187
75.75	4.16038
76	4.28145
76.25	4.25422
76.5	3.93955
76.75	3.59534
77	3.32126
77.25	3.12305
77.5	2.97787
77.75	2.88359
78	2.81731
78.25	2.78943
78.5	2.8403
78.75	3.05754
79	3.48617
79.25	3.97867
79.5	4.19111
79.75	4.04134
80	3.69977
80.25	3.34949
80.5	3.08549
80.75	2.93563
81	2.847
81.25	2.788
81.5	2.7351
81.75	2.67967
82	2.63644
82.25	2.60278
82.5	2.57718
82.75	2.56218
83	2.55044
83.25	2.53906
83.5	2.537
83.75	2.53336
84	2.53185
84.25	2.52828
84.5	2.52947
84.75	2.535
85	2.55425
85.25	2.57455
85.5	2.58737
85.75	2.60493
86	2.60942
86.25	2.60056
86.5	2.58981
86.75	2.57363
87	2.55299
87.25	2.53385
87.5	2.52746
87.75	2.52489
88	2.53871
88.25	2.56503
88.5	2.62559
88.75	2.70498
89	2.78074
89.25	2.83324
89.5	2.87638
89.75	2.90709
90	2.90971
90.25	2.87245
90.5	2.81934
90.75	2.79012
91	2.81812
91.25	2.87864
