0	0.47418
0.25	0.46971
0.5	0.47094
0.75	0.47348
1	0.4763
1.25	0.47902
1.5	0.48212
1.75	0.48496
2	0.48676
2.25	0.48825
2.5	0.48862
2.75	0.48954
3	0.49013
3.25	0.48885
3.5	0.48955
3.75	0.48953
4	0.4896
4.25	0.48953
4.5	0.48935
4.75	0.4879
5	0.48772
5.25	0.4876
5.5	0.48745
5.75	0.48626
6	0.48587
6.25	0.48514
6.5	0.48496
6.75	0.48428
7	0.48402
7.25	0.48386
7.5	0.48368
7.75	0.48327
8	0.4835
8.25	0.48423
8.5	0.48473
8.75	0.48445
9	0.48237
9.25	0.48325
9.5	0.48412
9.75	0.48272
10	0.48422
10.25	0.48327
10.5	0.48305
10.75	0.48325
11	0.48301
11.25	0.48389
11.5	0.48409
11.75	0.48413
12	0.48443
12.25	0.48488
12.5	0.48402
12.75	0.48325
13	0.48361
13.25	0.48339
13.5	0.48405
13.75	0.48387
14	0.48452
14.25	0.48352
14.5	0.48334
14.75	0.48362
15	0.48326
15.25	0.48323
15.5	0.48235
15.75	0.48223
16	0.48182
16.25	0.48148
16.5	0.48134
16.75	0.48214
17	0.4819
17.25	0.48131
17.5	0.48188
17.75	0.48174
18	0.48098
18.25	0.48015
18.5	0.48064
18.75	0.48033
19	0.48021
19.25	0.47998
19.5	0.47925
19.75	0.47963
20	0.47967
20.25	0.47917
20.5	0.47949
20.75	0.47874
21	0.47855
21.25	0.47816
21.5	0.47919
21.75	0.47931
22	0.47873
22.25	0.47809
22.5	0.478
22.75	0.47798
23	0.47734
23.25	0.47737
23.5	0.47651
23.75	0.47678
24	0.47679
24.25	0.47625
24.5	0.47601
24.75	0.47636
25	0.47671
25.25	0.47629
25.5	0.47624
25.75	0.47539
26	0.47519
26.25	0.47514
26.5	0.47424
26.75	0.47346
27	0.47439
27.25	0.47302
27.5	0.47322
27.75	0.47319
28	0.47327
28.25	0.47322
28.5	0.47329
28.75	0.47282
29	0.4727
29.25	0.47265
29.5	0.47175
29.75	0.47106
30	0.47102
30.25	0.47153
30.5	0.47078
30.75	0.47106
31	0.47111
31.25	0.47139
31.5	0.47065
31.75	0.47092
32	0.47098
32.25	0.47082
32.5	0.47051
32.75	0.47049
33	0.46943
33.25	0.46993
33.5	0.46983
33.75	0.46963
34	0.47013
34.25	0.46911
34.5	0.46828
34.75	0.46837
35	0.46901
35.25	0.46856
35.5	0.46912
35.75	0.46934
36	0.46854
36.25	0.46797
36.5	0.46791
36.75	0.46762
37	0.4668
37.25	0.46713
37.5	0.46641
37.75	0.46572
38	0.46604
38.25	0.46621
38.5	0.46608
38.75	0.46574
39	0.46637
39.25	0.46635
39.5	0.46565
39.75	0.4659
40	0.46579
40.25	0.46573
40.5	0.46601
40.75	0.46603
41	0.46598
41.25	0.46593
41.5	0.46586
41.75	0.46606
42	0.46565
42.25	0.46501
42.5	0.46558
42.75	0.46535
43	0.46654
43.25	0.46529
43.5	0.46464
43.75	0.46464
44	0.46453
44.25	0.46432
44.5	0.46425
44.75	0.46414
45	0.46371
45.25	0.46373
45.5	0.46352
45.75	0.46275
46	0.46262
46.25	0.46217
46.5	0.46221
46.75	0.46259
47	0.46211
