0	3.29933
0.25	3.26836
0.5	3.25801
0.75	3.25395
1	3.24586
1.25	3.23988
1.5	3.2367
1.75	3.23384
2	3.23132
2.25	3.22124
2.5	3.19092
2.75	3.14959
3	3.11336
3.25	3.08906
3.5	3.07833
3.75	3.07865
4	3.08324
4.25	3.09013
4.5	3.09427
4.75	3.08932
5	3.07187
5.25	3.0545
5.5	3.04397
5.75	3.03501
6	3.03077
6.25	3.02557
6.5	3.02441
6.75	3.03067
7	3.03475
7.25	3.03791
7.5	3.04817
7.75	3.04919
8	3.05538
8.25	3.06214
8.5	3.06461
8.75	3.06923
9	3.06816
9.25	3.07132
9.5	3.07694
9.75	3.07795
10	3.07674
10.25	3.0739
10.5	3.07992
10.75	3.08353
11	3.08543
11.25	3.09117
11.5	3.09105
11.75	3.08533
12	3.08718
12.25	3.09162
12.5	3.09637
12.75	3.09825
13	3.10292
13.25	3.10366
13.5	3.10574
13.75	3.11373
14	3.12181
14.25	3.12925
14.5	3.13479
14.75	3.1398
15	3.14383
15.25	3.14973
15.5	3.1516
15.75	3.16159
16	3.16414
16.25	3.16275
16.5	3.154
16.75	3.13579
17	3.11983
17.25	3.10639
17.5	3.09934
17.75	3.09817
18	3.10393
18.25	3.11296
18.5	3.12529
18.75	3.14064
19	3.15787
19.25	3.17482
19.5	3.19084
19.75	3.20831
20	3.22717
20.25	3.24999
20.5	3.27093
20.75	3.29418
21	3.31577
21.25	3.33733
21.5	3.36055
21.75	3.38653
22	3.40609
22.25	3.42695
22.5	3.45515
22.75	3.48192
23	3.50625
23.25	3.53191
23.5	3.55826
23.75	3.58634
24	3.61667
24.25	3.64974
24.5	3.6826
24.75	3.71599
25	3.74635
25.25	3.78085
25.5	3.81541
25.75	3.85262
26	3.88723
26.25	3.92426
26.5	3.96689
26.75	4.00738
27	4.0466
27.25	4.091
27.5	4.13415
27.75	4.17716
28	4.22352
28.25	4.27649
28.5	4.32364
28.75	4.37519
29	4.42913
29.25	4.48108
29.5	4.53519
29.75	4.58838
30	4.64698
30.25	4.70955
30.5	4.76984
30.75	4.83395
31	4.90221
31.25	4.97066
31.5	5.04091
31.75	5.10992
32	5.17987
32.25	5.25268
32.5	5.32805
32.75	5.4092
33	5.494
33.25	5.57836
33.5	5.66549
33.75	5.75805
34	5.84732
34.25	5.94248
34.5	6.04023
34.75	6.13993
35	6.24143
35.25	6.35164
35.5	6.46199
35.75	6.574
36	6.69207
36.25	6.80641
36.5	6.92878
36.75	7.05328
37	7.17584
37.25	7.30072
37.5	7.43683
37.75	7.57168
38	7.70409
38.25	7.84362
38.5	7.9908
38.75	8.13532
39	8.29371
39.25	8.44244
39.5	8.61085
39.75	8.76559
40	8.92889
40.25	9.09331
40.5	9.26221
40.75	9.43541
41	9.61601
41.25	9.80687
41.5	9.99744
41.75	10.19332
42	10.3852
42.25	10.58014
42.5	10.78342
42.75	10.99049
43	11.19572
43.25	11.40745
43.5	11.606
43.75	11.79101
44	11.96466
44.25	12.14655
44.5	12.33191
44.75	12.53761
45	12.75621
45.25	12.99657
45.5	13.22135
45.75	13.4706
46	13.71981
46.25	13.98977
46.5	14.24539
46.75	14.50938
47	14.78466
47.25	15.06354
47.5	15.33522
47.75	15.6066
48	15.90272
48.25	16.19187
48.5	16.48197
48.75	16.76364
49	17.06097
49.25	17.35767
49.5	17.6189
49.75	17.78533
50	17.91832
50.25	18.06504
50.5	18.25907
50.75	18.50677
51	18.79087
51.25	19.09673
51.5	19.41671
51.75	19.72079
52	20.01057
52.25	20.31408
52.5	20.61221
52.75	20.92535
53	21.24414
53.25	21.56674
53.5	21.8921
53.75	22.21115
54	22.53145
54.25	22.85993
54.5	23.18475
54.75	23.51741
55	23.84336
55.25	24.16004
55.5	24.48122
55.75	24.80292
56	25.12603
56.25	25.44252
56.5	25.76099
56.75	26.07022
57	26.37507
57.25	26.66159
57.5	26.95213
57.75	27.23244
58	27.48374
58.25	27.69933
58.5	27.90056
58.75	28.08936
59	28.3025
59.25	28.53813
59.5	28.79203
59.75	29.06616
60	29.34935
60.25	29.64397
60.5	29.93546
