0	1.03243
0.25	1.02972
0.5	1.02645
0.75	1.02458
1	1.02876
1.25	1.03416
1.5	1.04225
1.75	1.05452
2	1.06941
2.25	1.08592
2.5	1.10237
2.75	1.1172
3	1.12959
3.25	1.13881
3.5	1.14555
3.75	1.15033
4	1.15335
4.25	1.15526
4.5	1.15727
4.75	1.15785
5	1.15886
5.25	1.16096
5.5	1.1667
5.75	1.18211
6	1.1931
6.25	1.19852
6.5	1.20159
6.75	1.20102
7	1.19901
7.25	1.19666
7.5	1.19505
7.75	1.19895
8	1.20991
8.25	1.22701
8.5	1.26136
8.75	1.27439
9	1.29035
9.25	1.29459
9.5	1.29847
9.75	1.2955
10	1.29036
10.25	1.29358
10.5	1.29902
10.75	1.30623
11	1.3154
11.25	1.32595
11.5	1.33864
11.75	1.35022
12	1.3596
12.25	1.37004
12.5	1.37945
12.75	1.38922
13	1.40403
13.25	1.42094
13.5	1.43904
13.75	1.4542
14	1.46101
14.25	1.47054
14.5	1.48978
14.75	1.50966
15	1.52823
15.25	1.54143
15.5	1.55869
15.75	1.58429
16	1.6114
16.25	1.63302
16.5	1.65351
16.75	1.67424
17	1.69752
17.25	1.72295
17.5	1.75215
17.75	1.78257
18	1.80921
18.25	1.83414
18.5	1.8607
18.75	1.89079
19	1.92415
19.25	1.95282
19.5	1.98194
19.75	2.01506
20	2.05105
20.25	2.08855
20.5	2.12553
20.75	2.16349
21	2.20407
21.25	2.24629
21.5	2.28867
21.75	2.33042
22	2.37021
22.25	2.40925
22.5	2.45069
22.75	2.49624
23	2.54285
23.25	2.5904
23.5	2.63543
23.75	2.68479
24	2.73575
24.25	2.78967
24.5	2.84558
24.75	2.90362
25	2.9618
25.25	3.02102
25.5	3.07461
25.75	3.12927
26	3.18547
26.25	3.24453
26.5	3.30656
26.75	3.36698
27	3.42865
27.25	3.49482
27.5	3.56796
27.75	3.6394
28	3.70416
28.25	3.76944
28.5	3.83905
28.75	3.91006
29	3.98391
29.25	4.05523
29.5	4.13334
29.75	4.21121
30	4.28789
30.25	4.36813
30.5	4.44627
30.75	4.52237
31	4.60226
31.25	4.68189
31.5	4.76455
31.75	4.85374
32	4.93921
32.25	5.02706
32.5	5.11621
32.75	5.20758
33	5.29713
33.25	5.38841
33.5	5.48146
33.75	5.57442
34	5.66598
34.25	5.76032
34.5	5.85255
34.75	5.95001
35	6.0424
35.25	6.15081
35.5	6.24545
35.75	6.33578
36	6.43474
36.25	6.53627
36.5	6.63994
36.75	6.73019
37	6.8253
37.25	6.92012
37.5	7.01927
37.75	7.12165
38	7.22426
38.25	7.32711
38.5	7.43208
38.75	7.53209
39	7.63414
39.25	7.73459
39.5	7.83377
39.75	7.93321
40	8.03529
40.25	8.13534
40.5	8.23474
40.75	8.33209
41	8.43052
41.25	8.53165
41.5	8.63055
41.75	8.72862
42	8.8274
42.25	8.92901
42.5	9.02804
42.75	9.12335
43	9.21471
43.25	9.31173
43.5	9.41557
43.75	9.50921
44	9.60394
44.25	9.70125
44.5	9.79353
44.75	9.88755
45	9.98257
45.25	10.08302
45.5	10.17996
45.75	10.26793
46	10.35376
46.25	10.43971
46.5	10.52873
46.75	10.62101
47	10.70663
47.25	10.79221
47.5	10.87834
47.75	10.95952
48	11.04742
48.25	11.12838
48.5	11.20861
48.75	11.29258
49	11.37403
49.25	11.45444
49.5	11.53388
49.75	11.61386
50	11.69494
50.25	11.77448
50.5	11.85518
50.75	11.93481
51	12.01142
51.25	12.08812
51.5	12.16314
51.75	12.23858
52	12.31108
52.25	12.38448
52.5	12.46142
52.75	12.53513
53	12.60628
53.25	12.67631
53.5	12.74533
53.75	12.81155
54	12.87798
54.25	12.94019
54.5	13.00775
54.75	13.06331
55	13.1174
55.25	13.17251
55.5	13.22754
55.75	13.28875
56	13.34768
56.25	13.4091
56.5	13.47058
56.75	13.53359
57	13.5945
57.25	13.65408
57.5	13.7095
57.75	13.75737
58	13.79788
58.25	13.83856
58.5	13.87736
58.75	13.92427
59	13.97117
59.25	14.01765
59.5	14.06026
59.75	14.10454
60	14.14818
60.25	14.18927
60.5	14.22151
60.75	14.25721
61	14.29357
61.25	14.33478
61.5	14.37769
61.75	14.4227
62	14.46211
62.25	14.50018
62.5	14.5342
62.75	14.56846
63	14.60151
63.25	14.63222
63.5	14.6637
63.75	14.69463
64	14.72545
64.25	14.75523
64.5	14.78551
64.75	14.814
65	14.84155
65.25	14.86954
65.5	14.89758
65.75	14.92418
66	14.9483
66.25	14.96859
66.5	14.98612
66.75	15.00866
67	15.03147
67.25	15.05305
67.5	15.07529
67.75	15.09648
68	15.11653
68.25	15.13612
68.5	15.15362
68.75	15.17168
69	15.19109
69.25	15.20707
